Shipment_ID,Transport,Department,Pickup_time,Pickup_date,Delivery_time,Delivery_date,Collection_Name,Collection_City,Collection_Address,Collection_Postal_Code,Delivery_Name,Delivery_City,Delivery_Address,Delivery_Postal_Code,Weight,Volume,Ldm,Content,Units,Unit_type,Hazardous,Cost
NAESJ-DT516,,TEST1,00:01-23:59,2026-01-16,00:01-23:59,2026-01-19,GOOD FOOD GROUP A/S,HORSENS,C/O DSV SUB WHS - PORT 413-414 MOSSVEJ 27,8700.0,AB CATERING KØBENHAVN A/S,GREVE,VENTRUPVEJ 18,2670.0,5131.0,40.068,4.0,Created by DSV Templ,10,EUR,False,5100.0
NAESJ-DT573,,TEST1,00:01-23:59,2026-01-16,00:01-23:59,2026-01-19,GOOD FOOD GROUP A/S,HORSENS,C/O DSV SUB WHS - PORT 413-414 MOSSVEJ 27,8700.0,DAGROFA S ENGROS A/S HILLERØD,HILLERØD,HØGEVEJ 9,3400.0,3088.0,36.84,2.4,Created by DSV Templ,6,EUR,False,4200.0
NAESJ-DT009,,TEST1,10:00-19:00,2026-01-12,00:01-23:59,2026-01-13,IDDESIGN A/S LOGISTIKC.VEJLE,VEJLE,SADELMAGERVEJ 12,7100.0,RTC HUB,BRØNDBY,ABILDAGER 8-14 DK-2605 BRØNDBY,2605.0,0.0,0.0,13.6,MØBLER,0,PLL,False,7100.0
NAESJ-DT541,,TEST1,07:00-13:00,2026-01-13,00:01-23:59,2026-01-14,"ILVA, VEJLE LOGISTIKCENTER",VEJLE,SADELMAGERVEJ 2,7100.0,IDEMØBLER KØGE,KØGE,GAMMEL LYNGVEJ 25,4600.0,0.0,0.0,3.5,MØBLER,0,PLL,False,3900.0
NAESJ-DT347,,TEST1,07:00-13:00,2026-01-13,00:01-23:59,2026-01-14,"ILVA, VEJLE LOGISTIKCENTER",VEJLE,SADELMAGERVEJ 2,7100.0,IDEMØBLER HILLERØD,HILLERØD,SIGRUNSVEJ 18,3400.0,0.0,0.0,2.4,MØBLER,0,PLL,False,3500.0
NAESJ-DT088,,TEST1,07:00-13:00,2026-01-13,00:01-23:59,2026-01-14,"ILVA, VEJLE LOGISTIKCENTER",VEJLE,SADELMAGERVEJ 2,7100.0,IDEMØBLER HOLBÆK,HOLBÆK,STENHUSVEJ 50,4300.0,0.0,0.0,2.0,MØBLER,0,PLL,False,3300.0
NAESJ-DT221,,TEST1,07:00-13:00,2026-01-13,00:01-23:59,2026-01-14,"ILVA, VEJLE LOGISTIKCENTER",VEJLE,SADELMAGERVEJ 2,7100.0,IDEMØBLER SLAGELSE,SLAGELSE,JAPANVEJ 4,4200.0,0.0,0.0,3.3,MØBLER,0,PLL,False,3800.0
NAESJ-DT175,,TEST1,08:00-12:00,2026-01-13,10:00-19:00,2026-01-13,NETTO,KØGE,MIMERSVEJ 1,4600.0,DS TERMINAL VEST KØL,VEJLE,ENGLANDSVEJ2 DK-7100 VEJLE,7100.0,10000.0,0.0,13.6,KØDKASSER/EMBALLAGE,1,LOAD,False,2400.0
NAESJ-DT355,,TEST1,10:00-19:00,2026-01-13,00:01-23:59,2026-01-16,IDDESIGN A/S LOGISTIKC.VEJLE,VEJLE,SADELMAGERVEJ 12,7100.0,RTC HUB,BRØNDBY,ABILDAGER 8-14 DK-2605 BRØNDBY,2605.0,0.0,0.0,13.6,MØBLER,0,PLL,False,7100.0
NAESJ-DT282,,TEST1,10:00-19:00,2026-01-13,00:01-23:59,2026-01-16,IDDESIGN A/S LOGISTIKC.VEJLE,VEJLE,SADELMAGERVEJ 12,7100.0,RTC HUB,BRØNDBY,ABILDAGER 8-14 DK-2605 BRØNDBY,2605.0,0.0,0.0,13.6,MØBLER,0,PLL,False,7100.0
NAESJ-DT755,,TEST1,10:00-19:00,2026-01-13,00:01-23:59,2026-01-16,IDDESIGN A/S LOGISTIKC.VEJLE,VEJLE,SADELMAGERVEJ 12,7100.0,RTC HUB,BRØNDBY,ABILDAGER 8-14 DK-2605 BRØNDBY,2605.0,0.0,0.0,13.6,MØBLER,0,PLL,False,7100.0
NAESJ-DT909,,TEST1,10:00-19:00,2026-01-13,00:01-23:59,2026-01-16,IDDESIGN A/S LOGISTIKC.VEJLE,VEJLE,SADELMAGERVEJ 12,7100.0,RTC HUB,BRØNDBY,ABILDAGER 8-14 DK-2605 BRØNDBY,2605.0,0.0,0.0,13.6,MØBLER,0,PLL,False,7100.0
NAESJ-DT602,,TEST1,00:01-23:59,2026-01-19,00:01-23:59,2026-01-20,C & D FOODS (DENMARK) A/S,ESBJERG N,ØRESUNDSVEJ 2 DK-6715 ESBJERG N,6715.0,NETTO,KØGE,MIMERSVEJ 1 DK-4600 KØGE,4600.0,1835.0,0.0,1.6,UNSPECIFIED GOODS,4,PLL,False,3000.0
NAESJ-DT381,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,GS BKI FOODS A/S,HØJBJERG,MICHAEL DREWSENS VEJ 6 DK-8270 HØJBJERG,8270.0,ALBERTSLUND TØRVARECENTER,ALBERTSLUND,ROSKILDEVEJ 45 DK-2620 ALBERTSLUND,2620.0,3372.0,10.034,4.0,DECECCO TAGLIATELLE,10,PLL,False,4800.0
NAESJ-DT913,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,GS HARBOES BRYGGERI A/S,SKÆLSKØR,LADEBOVEJ 1 DK-4230 SKÆLSKØR,4230.0,AALBORG TØRVARECENTER,AALBORG,"HOBROVEJ 461, SKALBORG DK-9200 AALBORG SV",9200.0,25392.0,47.808,12.8,1/4 PL HB APOLLINARI,32,PLL,False,3100.0
NAESJ-DT521,,TEST1,07:00-13:00,2026-01-13,00:01-23:59,2026-01-16,"ILVA, VEJLE LOGISTIKCENTER",VEJLE,SADELMAGERVEJ 2,7100.0,ILVA LYNGBY,LYNGBY,GL. LUNDTOFTEVEJ 5 DK-2800 LYNGBY,2800.0,0.0,0.0,8.4,MØBLER,0,PLL,False,5900.0
NAESJ-DT634,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,GS HARBOES BRYGGERI A/S,SKÆLSKØR,LADEBOVEJ 1 DK-4230 SKÆLSKØR,4230.0,COOP NON FOOD CENTER,ODENSE S,HESTEHAVEN 51,5260.0,26090.0,46.39,12.8,X-RAY ZERO SUGAR 25,32,PLL,False,1800.0
NAESJ-DT809,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,GS DSV ROAD SUB WAREHOUSE,HORSENS,MOSSVEJ 27 DK-8700 HORSENS,8700.0,ALBERTSLUND TØRVARECENTER,ALBERTSLUND,ROSKILDEVEJ 45 DK-2620 ALBERTSLUND,2620.0,11122.0,16.28,5.6,1/4 PL ØKO COOP HVED,14,PLL,False,5900.0
NAESJ-DT177,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,GS HARBOES BRYGGERI A/S,SKÆLSKØR,LADEBOVEJ 1 DK-4230 SKÆLSKØR,4230.0,COOP NON FOOD CENTER,ODENSE S,HESTEHAVEN 51,5260.0,23236.0,43.771,12.8,1/4 PL HARBOE COLA 5,32,PLL,False,1800.0
NAESJ-DT023,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,GS HARBOES BRYGGERI A/S,SKÆLSKØR,LADEBOVEJ 1 DK-4230 SKÆLSKØR,4230.0,AALBORG TØRVARECENTER,AALBORG,"HOBROVEJ 461, SKALBORG DK-9200 AALBORG SV",9200.0,26009.0,45.778,12.8,HARBOE CLOUDY LEMON,32,PLL,False,3100.0
NAESJ-DT547,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,GS HARBOES BRYGGERI A/S,SKÆLSKØR,LADEBOVEJ 1 DK-4230 SKÆLSKØR,4230.0,AALBORG TØRVARECENTER,AALBORG,"HOBROVEJ 461, SKALBORG DK-9200 AALBORG SV",9200.0,22799.0,43.022,12.8,1/4 PL HARBOE COLA 5,32,PLL,False,3100.0
NAESJ-DT978,,TEST1,00:01-23:59,2026-01-13,09:25-09:25,2026-01-16,HAUGEN-GRUPPEN DENMARK A/S,GREVE,KILDEBRØNDEVEJ 44 F DK-2670 GREVE,2670.0,REITAN DISTRIBUTION A/S,HORSENS,MARSALLE 32 DK-8700 HORSENS,8700.0,9772.0,0.0,7.6,EUROPALL,14,PLL,False,2300.0
NAESJ-DT754,,TEST1,00:01-23:59,2026-01-13,00:01-23:59,2026-01-14,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,24500.0,0.0,13.6,PAKKER EKSTRA,1,LOAD,False,2300.0
NAESJ-DT120,,TEST1,00:01-23:59,2026-01-13,00:01-23:59,2026-01-14,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,24500.0,0.0,13.6,PAKKER EKSTRA,1,LOAD,False,2300.0
NAESJ-DT757,,TEST1,00:01-23:59,2026-01-13,00:01-23:59,2026-01-14,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,24500.0,0.0,13.6,PAKKER EKSTRA,1,LOAD,False,2300.0
NAESJ-DT367,,TEST1,00:01-23:59,2026-01-13,00:01-23:59,2026-01-14,SKOVLYST PRODUCTION A/S,GREVE,KILDEBRØNDEVEJ 44 DK-2670 GREVE,2670.0,SALLING GROUP TERMINAL VEST,HØJBJERG,TERMINAL HOLME AXEL GRUHNSVEJ 7,8270.0,16568.0,0.0,8.4,EUROPALL,21,PLL,False,2300.0
NAESJ-DT168,,TEST1,13:00-23:59,2026-01-13,07:00-15:30,2026-01-16,POSTNORD DANMARK,KØGE,ULLSVEJ 1 DK-4600 KØGE,4600.0,FLITTIG.DK APS,KOLDING,ESSEN 16,6000.0,11000.0,0.0,13.2,PALLER,33,PLL,False,2000.0
NAESJ-DT049,,TEST1,00:01-23:59,2026-01-16,00:01-23:59,2026-01-17,RTC,BRØNDBY,ABILDAGER 8 DK-2605 BRØNDBY,2605.0,ILVA A/S,VEJLE,SADELMAGERVEJ 2 DK-7100 VEJLE,7100.0,2500.0,0.0,13.6,MØBLER,1,LOAD,False,2400.0
NAESJ-DT566,,TEST1,00:01-23:59,2026-01-16,00:01-23:59,2026-01-19,GS/ZELECTED FOODS APS/ZELECTED FOO,GISLEV,"HÅNDVÆRKERVEJ, PORT 4 9 DK-5854 GISLEV",5854.0,TERMINAL TAASTRUP,TAASTRUP,LITAUEN ALLÉ 4 DK-2630 TAASTRUP,2630.0,145.0,0.0,0.4,UNSPECIFIED GOODS,1,QPL,False,2200.0
NAESJ-DT470,,TEST1,00:01-23:59,2026-01-16,08:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,SILVAN VALBY,VALBY,GL. KØGELANDEVEJ 85 DK-2500 VALBY,2500.0,972.0,1.67,0.0,UNSPECIFIED GOODS,1,PLL,False,3000.0
NAESJ-DT764,,TEST1,00:01-23:59,2026-01-16,08:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,SILVAN GRÆSTED,GRÆSTED,STATIONSVEJ 78 DK-3230 GRÆSTED,3230.0,2283.0,3.85,0.0,UNSPECIFIED GOODS,3,PLL,False,3000.0
NAESJ-DT977,,TEST1,00:01-23:59,2026-01-16,08:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,SILVAN VANLØSE,VANLØSE,SLOTSHERRENSVEJ 123 DK-2720 VANLØSE,2720.0,1557.0,2.53,0.0,UNSPECIFIED GOODS,3,PLL,False,3000.0
NAESJ-DT222,,TEST1,00:01-23:59,2026-01-16,07:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,BAUHAUS DANMARK A/S GLOSTRUP BUTIK,GLOSTRUP,HOVEDVEJEN 155 DK-2600 GLOSTRUP,2600.0,5222.0,7.98,0.0,UNSPECIFIED GOODS,7,PLL,False,3000.0
NAESJ-DT068,,TEST1,00:01-23:59,2026-01-16,07:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,BAUHAUS DANMARK A/S NÆSTVED BUTIK,NÆSTVED,MESSEBUEN 9 DK-4700 NÆSTVED,4700.0,421.0,0.71,0.0,UNSPECIFIED GOODS,2,PLL,False,3000.0
NAESJ-DT627,,TEST1,00:01-23:59,2026-01-16,08:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,SILVAN KØGE,KØGE,GL. LYNGVEJ 2 DK-4600 KØGE,4600.0,964.0,1.74,0.0,UNSPECIFIED GOODS,1,PLL,False,3000.0
NAESJ-DT982,,TEST1,00:01-23:59,2026-01-16,08:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,SILVAN FR.SUND,FREDERIKSSUND,ASKELUNDSVEJ 3 DK-3600 FREDERIKSSUND,3600.0,2824.0,4.72,0.0,UNSPECIFIED GOODS,2,PLL,False,3000.0
NAESJ-DT905,,TEST1,00:01-23:59,2026-01-16,07:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,BAUHAUS DANMARK A/S ROSKILDE BUTIK,ROSKILDE,INDUSTRIVEJ 52 19555305 DK-4000 ROSKILDE,4000.0,933.0,1.5,0.0,UNSPECIFIED GOODS,3,PLL,False,3000.0
NAESJ-DT264,,TEST1,00:01-23:59,2026-01-16,07:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,BAUHAUS DANMARK A/S HILLERØD BUTIK,HILLERØD,SIGRUNSVEJ 40 DK-3400 HILLERØD,3400.0,6480.0,10.61,0.0,UNSPECIFIED GOODS,7,PLL,False,3000.0
NAESJ-DT716,,TEST1,00:01-23:59,2026-01-16,08:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,SILVAN TÅRNBY,KASTRUP,KIRSTINEHØJ 64 DK-2770 KASTRUP,2770.0,2180.0,2.92,0.0,UNSPECIFIED GOODS,3,PLL,False,3000.0
NAESJ-DT721,,TEST1,00:01-23:59,2026-01-16,07:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,BAUHAUS DANMARK A/S HOLBÆK BUTIK 9,HOLBÆK,STENHUSVEJ 56 DK-4300 HOLBÆK,4300.0,2214.0,3.37,0.0,UNSPECIFIED GOODS,4,PLL,False,3000.0
NAESJ-DT526,,TEST1,00:01-23:59,2026-01-16,06:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,BAUHAUS DANMARK A/S SØBORG BUTIK 3,SØBORG,TURBINEVEJ 4 DK-2860 SØBORG,2860.0,2466.0,4.1,0.0,UNSPECIFIED GOODS,4,PLL,False,3000.0
NAESJ-DT132,,TEST1,00:01-23:59,2026-01-16,07:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,BAUHAUS DANMARK A/S KØBENHAVN SV B,KØBENHAVN SV,JULIUS ANDERSENS VEJ 3A DK-2450 KØBENHAVN SV,2450.0,1308.0,1.99,0.0,UNSPECIFIED GOODS,3,PLL,False,3000.0
NAESJ-DT782,,TEST1,00:01-23:59,2026-01-16,08:00-14:00,2026-01-19,DLH A/S,HORSENS,ORIONVEJ 5 DK-8700 HORSENS,8700.0,SILVAN NYKØBING F,NYKØBING F,H. BRODTHAGENSVEJ 14 DK-4800 NYKØBING F,4800.0,1074.0,1.79,0.0,UNSPECIFIED GOODS,2,PLL,False,3000.0
NAESJ-DT357,,TEST1,00:01-23:59,2026-01-19,00:01-23:59,2026-01-20,GS/DSV HORSENS/GEIA FOOD A/S,HORSENS,MOSSVEJ 27 DK-8700 HORSENS,8700.0,NETTO,KØGE,MIMERSVEJ 1 DK-4600 KØGE,4600.0,2792.0,0.0,1.6,UNSPECIFIED GOODS,4,PLL,False,3800.0
NAESJ-DT142,,TEST1,07:00-13:00,2026-01-13,00:01-23:59,2026-01-13,DANSK SUPERMARKED,ISHØJ,INDUSTRIBUEN 2 DK-2635 ISHØJ,2635.0,SALLING TERMINAL TAULOV,FREDERICIA,PRINSESSENS KVARTER 1,7000.0,0.0,0.0,13.6,,1,LOAD,False,2300.0
NAESJ-DT845,,TEST1,07:00-13:00,2026-01-13,00:01-23:59,2026-01-13,DANSK SUPERMARKED,ISHØJ,INDUSTRIBUEN 2 DK-2635 ISHØJ,2635.0,SALLING TERMINAL TAULOV,FREDERICIA,PRINSESSENS KVARTER 1,7000.0,0.0,0.0,13.6,,1,LOAD,False,2300.0
NAESJ-DT032,,TEST1,07:00-13:00,2026-01-13,00:01-23:59,2026-01-13,DANSK SUPERMARKED,ISHØJ,INDUSTRIBUEN 2 DK-2635 ISHØJ,2635.0,SALLING TERMINAL TAULOV,FREDERICIA,PRINSESSENS KVARTER 1,7000.0,0.0,0.0,13.6,,1,LOAD,False,2300.0
NAESJ-DT083,,TEST1,00:01-23:59,2026-01-16,05:00-11:00,2026-01-19,DSV ROAD A S,HORSENS,MOSSVEJ 27,8700.0,BC CATERING ROSKILDE,ROSKILDE,LANGEBJERG 17 DK-4000 ROSKILDE,4000.0,3297.0,0.0,2.4,MEL/GRYN,6,EUR,False,4200.0
NAESJ-DT890,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,ROYAL UNIBREW A/S,FAXE,FAXE ALLE 1 DK-4640 FAXE,4640.0,AALBORG TØRVARECENTER,AALBORG,"HOBROVEJ 461, SKALBORG DK-9200 AALBORG SV",9200.0,17668.0,33.447,10.0,FAXE KONDI 6 X 33 CL,25,PLL,False,2900.0
NAESJ-DT160,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,ROYAL UNIBREW A/S,FAXE,FAXE ALLE 1 DK-4640 FAXE,4640.0,COOP NON FOOD CENTER,ODENSE S,HESTEHAVEN 51,5260.0,15034.0,26.255,8.0,PEPSI MAX 50 CL ROYA,20,PLL,False,1500.0
NAESJ-DT831,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,GS ALEX ANDERSEN A/S,ODENSE SV,LOGISTIKVEJ 25A DK-5250 ODENSE SV,5250.0,ALBERTSLUND TØRVARECENTER,ALBERTSLUND,ROSKILDEVEJ 45 DK-2620 ALBERTSLUND,2620.0,13598.0,30.329,8.8,1/4 PL ROYAL PILSNER,22,PLL,False,4500.0
NAESJ-DT350,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,GS ALEX ANDERSEN A/S,ODENSE SV,LOGISTIKVEJ 25A DK-5250 ODENSE SV,5250.0,ALBERTSLUND TØRVARECENTER,ALBERTSLUND,ROSKILDEVEJ 45 DK-2620 ALBERTSLUND,2620.0,17307.0,38.6,11.2,1/4 PL CERES PILSNER,28,PLL,False,5200.0
NAESJ-DT761,,TEST1,08:00-12:00,2026-01-16,08:00-12:00,2026-01-19,TOPSOE A/S - CVEJ,FREDERIKSSUND,CENTERVEJ 11  FREDERIKSSUND 36 DK 2800  FREDERIKSSUND,2800.0,RECOVER,ESBJERG,MÅDE INDUSTRIVEJ 19 DK 6705  ESBJERG,6705.0,22660.0,38.484,13.6,SC-501,22,BAG,False,2200.0
NAESJ-DT113,,TEST1,00:01-23:59,2026-01-16,00:01-23:59,2026-01-19,DSV ROAD A S,HORSENS,MOSSVEJ 27,8700.0,COOP DANMARK A S,ALBERTSLUND,LÆHEGNET 35 DK-2620 ALBERTSLUND,2620.0,6281.0,0.0,5.2,MEL/GRYN,15,EUR,False,5700.0
NAESJ-DT993,,TEST1,07:00-14:00,2026-01-19,08:00-12:00,2026-01-20,TOPSOE A/S - CVEJ,FREDERIKSSUND,CENTERVEJ 11  FREDERIKSSUND 36 DK 2800  FREDERIKSSUND,2800.0,RECOVER,ESBJERG,MÅDE INDUSTRIVEJ 19 DK 6705  ESBJERG,6705.0,10947.0,38.484,13.6,STØVSUGER AFFALD,22,BAG,False,2200.0
NAESJ-DT727,,TEST1,00:01-23:59,2026-01-19,00:01-23:59,2026-01-20,ESSITY,HORSENS,C/O DSV SUB WHS - PORT 428 MOSSVEJ 27,8700.0,NETTO CENTRALLAGER KØGE,KØGE,MIMERSVEJ 1 DK-4600 KØGE,4600.0,9696.0,0.0,2.4,VARER,12,EUR,False,4200.0
NAESJ-DT244,,TEST1,00:01-23:59,2026-01-16,00:01-23:59,2026-01-19,J. MYHRE APS,LYNGE,VASSINGERØD BYGADE 6,3540.0,DAVA FOODS INGREDIENTS A/S,HADSUND,FABRIKSVEJ 6 DK-9560 HADSUND,9560.0,4811.0,76.032,13.2,120 ML PET FLASKER,66,EUR,False,3200.0
NAESJ-DT703,,TEST1,00:01-23:59,2026-01-16,00:01-23:59,2026-01-19,GEIA FOOD,HORSENS,C/O DSV SUB WHS - PORT 418-420 MOSSVEJ 27,8700.0,NETTO DISTR. CENTER KØGE,KØGE,MIMERSVEJ 1,4600.0,4748.0,18.338,7.2,Food and Beverage,22,EUR,False,6700.0
NAESJ-DT571,,TEST1,00:01-23:59,2026-01-19,00:01-23:59,2026-01-20,DANISH BOTTLING A/S C/O DANSKE FRA,IKAST,NYGADE 29 DK-7430 IKAST,7430.0,EXW - MENY NYKØBING F,NYKØBING F,PARKVEJ 78 DK-4800 NYKØBING F,4800.0,4291.0,2.352,2.8,VARER,7,PLL,False,3800.0
NAESJ-DT851,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,HAUGEN-GRUPPEN DENMARK A/S,GREVE,KILDEBRØNDEVEJ 44F DK-2670 GREVE,2670.0,COOP NON FOOD CENTER,ODENSE S,HESTEHAVEN 51,5260.0,6703.0,17.138,5.2,1/4 PL KIKKOMAN SOY,24,PLL,False,1200.0
NAESJ-DT607,,TEST1,00:01-23:59,2026-01-16,00:01-23:59,2026-01-17,BRING E-COMMERCE & LOGISTICS A/S,GREVE,VENSTRUPPARKEN 4,2670.0,BRING E-COMMERCE & LOGISTICS A/S -,FREDERICIA,KONGENS KVARTER 14,7000.0,24500.0,0.0,13.6,PAKKER EKSTRA,1,LOAD,False,2300.0
NAESJ-DT736,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,GS SKOVLYST VED HAUGEN-GRUPPEN,GREVE,KILDEBRØNDEVEJ 44F DK-2670 GREVE,2670.0,AALBORG TØRVARECENTER,AALBORG,"HOBROVEJ 461, SKALBORG DK-9200 AALBORG SV",9200.0,3403.0,5.536,1.6,SKOVLYST ELLEBRYG 50,4,PLL,False,1400.0
NAESJ-DT836,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,AB INBEV DENMARK APS,GREVE,KILDEBRØNDEVEJ 44F DK-2670 GREVE,2670.0,AALBORG TØRVARECENTER,AALBORG,"HOBROVEJ 461, SKALBORG DK-9200 AALBORG SV",9200.0,3808.0,6.768,2.0,STELLA ARTOIS 33 CL,5,PLL,False,1400.0
NAESJ-DT429,,TEST1,23:59-23:59,2026-01-16,23:59-23:59,2026-01-19,HAUGEN-GRUPPEN DENMARK A/S,GREVE,KILDEBRØNDEVEJ 44F DK-2670 GREVE,2670.0,AALBORG TØRVARECENTER,AALBORG,"HOBROVEJ 461, SKALBORG DK-9200 AALBORG SV",9200.0,881.0,3.602,0.8,NISSIN CUP NOODLES 5,4,PLL,False,1200.0
NAESJ-DT869,,TEST1,00:01-23:59,2026-01-16,00:01-23:59,2026-01-19,HAUGEN-GRUPPEN DENMARK A/S,GREVE,KILDEBRØNDEVEJ 44 F DK-2670 GREVE,2670.0,HAVI LOGISTICS APS (BONES),VEJLE,TRANSITVEJ 60 LEVERES MELLEM 0 DK-7100 VEJLE,7100.0,1026.0,0.0,3.2,EUROPALL,8,PLL,False,1300.0
NAESJ-DT095,,TEST1,00:01-23:59,2026-01-19,00:01-23:59,2026-01-20,GEIA FOOD,HORSENS,C/O DSV SUB WHS - PORT 418-420 MOSSVEJ 27,8700.0,NETTO DISTR. CENTER KØGE,KØGE,MIMERSVEJ 1,4600.0,3455.0,10.287,2.8,Food and Beverage,8,EUR,False,4500.0
NAESJ-DT665,,TEST1,00:01-23:59,2026-01-19,00:01-23:59,2026-01-20,GEIA FOOD,HORSENS,C/O DSV SUB WHS - PORT 418-420 MOSSVEJ 27,8700.0,INCO CC KØBENHAVN LAGER,KØBENHAVN V,INGERSLEVSGADE 42,1711.0,1150.0,7.09,2.0,Food and Beverage,5,EUR,False,4000.0
NAESJ-DT914,,TEST1,07:00-13:00,2026-01-15,00:01-23:59,2026-01-15,DANSK SUPERMARKED,ISHØJ,INDUSTRIBUEN 2 DK-2635 ISHØJ,2635.0,SALLING TERMINAL TAULOV,FREDERICIA,PRINSESSENS KVARTER 1,7000.0,0.0,0.0,13.6,,1,LOAD,False,2300.0
NAESJ-DT766,,TEST1,07:00-13:00,2026-01-15,00:01-23:59,2026-01-15,DANSK SUPERMARKED,ISHØJ,INDUSTRIBUEN 2 DK-2635 ISHØJ,2635.0,SALLING TERMINAL TAULOV,FREDERICIA,PRINSESSENS KVARTER 1,7000.0,0.0,0.0,13.6,,1,LOAD,False,2300.0
NAESJ-DT758,,TEST1,07:00-13:00,2026-01-15,00:01-23:59,2026-01-15,DANSK SUPERMARKED,ISHØJ,INDUSTRIBUEN 2 DK-2635 ISHØJ,2635.0,SALLING TERMINAL TAULOV,FREDERICIA,PRINSESSENS KVARTER 1,7000.0,0.0,0.0,13.6,,1,LOAD,False,2300.0
NAESJ-DT440,,TEST1,14:00-15:00,2026-01-19,00:01-23:59,2026-01-20,VINGMED A/S,BIRKERØD,FJERNLAGER BLOKKEN 13,3460.0,RHENUS LOGISTICS A/S - REGIONSLAGE,HORSENS,"EGESKOVVEJ 17A, PORT 222-224 RM LOGISTIKPARTNER",8700.0,1500.0,23.04,6.0,MEDICAL SUPPLIES,15,EUR,False,2000.0
NAESJ-DT995,,TEST1,07:00-13:00,2026-01-15,00:01-23:59,2026-01-15,DANSK SUPERMARKED,ISHØJ,INDUSTRIBUEN 2 DK-2635 ISHØJ,2635.0,SALLING TERMINAL TAULOV,FREDERICIA,PRINSESSENS KVARTER 1,7000.0,0.0,0.0,13.6,,1,LOAD,False,2300.0
NAESJ-DT418,,TEST1,07:00-12:00,2026-01-16,07:00-12:00,2026-01-20,NETTO,KØGE,"MIMERSVEJ 1, KØGE, DANMARK DK-4600 KØGE",4600.0,NETTO CENTRALLAGER ÅRSLEV,BRABRAND,ROSBJERGVEJ 37 DK-8220 BRABRAND,8220.0,20000.0,0.0,13.6,NON FOOD,1,LOAD,False,2700.0
NAESJ-DT333,,TEST1,07:00-12:00,2026-01-16,07:00-12:00,2026-01-20,NETTO,KØGE,"MIMERSVEJ 1, KØGE, DANMARK DK-4600 KØGE",4600.0,NETTO CENTRALLAGER ÅRSLEV,BRABRAND,ROSBJERGVEJ 37 DK-8220 BRABRAND,8220.0,20000.0,0.0,13.6,NON FOOD,1,LOAD,False,2700.0
