Shipment_ID,Transport,Department,Pickup_time,Pickup_date,Delivery_time,Delivery_date,Collection_Name,Collection_City,Collection_Address,Collection_Postal_Code,Collection_Country,Delivery_Name,Delivery_City,Delivery_Address,Delivery_Postal_Code,Delivery_Country,Weight,Volume,Ldm,Content,Units,Unit_type,Hazardous,Cost,Finance_Department,Incoterm,Customer,Loading_Instructions,Customer_Reference,Additional_Information,Services,min_temperature,max_temperature,stops
KDEFR-DS5PD,,KDEFR,00:01-23:59,2026-01-26,00:01-23:59,2026-01-27,BASF SE,Wuppertal,Kieler Str. 34,42107,DE,L'Oréal S.A.,Saint-Herblain,1 Av. Alain Gerbault,44800,FR,2402,0.0,5.2,693870,13,PLL,False,1600.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEFR-DR1XZ,,KDEFR,08:00-12:00,2026-02-05,08:00-12:00,2026-02-06,Henkel AG & Co. KGaA,Stuttgart,Zur Uhlandshöhe 41,70188,DE,Auchan Retail,Mantes-la-Jolie,8 Rue Marcel Fouque,78200,FR,24000,0.0,13.6,PAKKER,1,LOAD,False,7000.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S -,,,,,-99.0,99.0,
KDEFR-DSKBW,,KDEFR,03:15-23:59,2026-01-26,00:01-23:59,2026-01-27,Michelin SCA,Paris,22 Rue des Alouettes,75019,FR,adidas AG,Hamburg,Glockengießerwall 5,20095,DE,3309,0.0,6.8,S510,17,PLL,False,1500.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEFR-DST8U,,KDEFR,23:59-23:59,2026-01-27,15:00-15:00,2026-01-28,E.ON SE,München,Carl-Wery-Straße 39,81739,DE,Sanofi S.A.,Auxerre,5 Bd Vauban,89000,FR,86,0.0,0.0,FIBER CEMENT,1,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEFR-DQAYH,,KDEFR,00:01-23:59,2026-01-30,00:01-23:59,2026-02-02,Schneider Electric SE,Villenave-d'Ornon,30 Rue de la Paix,33140,FR,Mercedes-Benz Group AG,Bielefeld,Ravensberger Park 2,33607,DE,3841,0.0,3.6,UNSPECIFIED GOODS,9,PLL,False,3900.0,NAESJ,DAP,FUNKISFOOD APS,,,,,-99.0,99.0,
KDEFR-DRUSB,,KDEFR,07:00-13:00,2026-02-05,00:01-23:59,2026-02-06,Danone S.A,Quimper,1 Rue du Roi Gradlon,29000,FR,Deutsche Post AG,Frankfurt am Main,Bernhard-Grzimek-Allee 1,60316,DE,9,0.0,0.0,FIBER CEMENT,1,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEFR-DS909,,KDEFR,00:01-23:59,2026-02-03,00:01-23:59,2026-02-04,Deutsche Telekom AG,Stuttgart,Zur Uhlandshöhe 41,70188,DE,Auchan Retail,Beauvoir,62 Rte du Mont Saint-Michel,50170,FR,1200,13.824,2.4,DIVERSE VARER,6,EUR,False,1400.0,NAESJ,DAP,SCANSEASON A/S,,,,,-99.0,99.0,
KDEFR-DRJ86,,KDEFR,08:00-14:00,2026-01-28,12:00-12:00,2026-01-29,Vivendi SE,Mantes-la-Jolie,8 Rue Marcel Fouque,78200,FR,RWE AG,Dresden,Görlitzer Str. 21-25,01099,DE,17772,26.077,9.6,FLORMELIS DANSK DAN,24,PLL,False,2800.0,NAESJ,DAP,"GS NORDIC SUGAR A/S,  SKOVALLEEN",,,,,-99.0,99.0,
KDEFR-DRIEN,,KDEFR,09:00-11:00,2026-02-03,08:00-12:00,2026-02-04,Daimler AG,Hamburg,Glockengießerwall 5,20095,DE,Danone S.A,Saint-Martin-de-May,36 Rue Jacques Deshaies,14320,FR,2240,0.0,2.0,UNSPECIFIED GOODS,5,PLL,False,3100.0,NAESJ,DAP,C & D FOODS (DENMARK) A/S,,,,,-99.0,99.0,
KDEFR-DRIU9,,KDEFR,12:00-15:00,2026-02-04,08:00-17:00,2026-02-05,Schneider Electric SE,Cherbourg-en-Cotentin,23 Rue Gustave Féron,50100,FR,Mercedes-Benz Group AG,Düsseldorf,Erkrather Str. 30,40233,DE,11976,0.0,7.6,UNSPECIFIED GOODS,19,PLL,False,7500.0,NAESJ,DAP,NOPA NORDIC A/S,,,,,-99.0,99.0,
KDEFR-DRCI9,,KDEFR,00:01-23:59,2026-01-28,00:01-23:59,2026-01-29,Bouygues SA,Paris,22 Rue des Alouettes,75019,FR,Deutsche Telekom AG,München,Carl-Wery-Straße 39,81739,DE,24196,475.2,13.2,RUSTA 2025 - VECKA 5,33,PLL,False,8700.0,NAESJ,DAP,STIBO COMPLETE A/S,,,,,-99.0,99.0,
KDEFR-DSMIK,,KDEFR,00:01-23:59,2026-02-06,00:01-23:59,2026-02-09,BASF SE,Berlin,Pariser Platz,10117,DE,TotalEnergies SE,Beauvoir,62 Rte du Mont Saint-Michel,50170,FR,1595,0.0,2.8,FOLDEKASSE/FLYTTEKAS,7,PLL,False,1200.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEFR-DS3FP,,KDEFR,00:01-23:59,2026-01-29,00:01-23:59,2026-01-30,Deutsche Post AG,RA Den Helder,Van Speykstraat 5,1782,DE,L'Oréal S.A.,Poitiers,14 Rue du Père-de-la-Croix,86000,FR,0,0.0,13.6,MØBLER,0,PLL,False,7100.0,NAESJ,DAP,IDDESIGN A/S LOGISTIKC.VEJLE,,,,,-99.0,99.0,
KDEFR-DSCAK,,KDEFR,00:01-23:59,2026-02-03,00:01-00:01,2026-02-04,Air Liquide S.A,Aurillac,2 Rte de Verniols,15000,FR,Merck KGaA,Freiburg im Breisgau,Hugstetter Str. 55,79106,DE,0,0.0,4.3,MØBLER,0,PLL,False,4300.0,NAESJ,DAP,"ILVA, VEJLE LOGISTIKCENTER",,,,,-99.0,99.0,
KDEFR-DRSAS,,KDEFR,00:01-23:59,2026-01-27,19:00-19:00,2026-01-28,Deutsche Telekom AG,Berlin,Ridbacher Str. 67b,12621,DE,Auchan Retail,Marseille,48 Av. de Saint-Just,13004,FR,2100,2.4,2.0,GRAFISKE PRODUKTER,5,EUR,False,1100.0,NAESJ,DAP,HEIDELBERG INT LTD,,,,,-99.0,99.0,
KDEFR-DRNMS,,KDEFR,00:01-23:59,2026-01-27,00:01-23:59,2026-01-28,Daimler AG,Freiburg im Breisgau,Hugstetter Str. 55,79106,DE,Michelin SCA,Villeurbanne,11 Rue Dr Dolard,69100,FR,24000,0.0,13.6,PAKKER,1,LOAD,False,7000.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S -,,,,,-99.0,99.0,
KDEFR-DR6R8,,KDEFR,23:59-23:59,2026-02-03,15:00-15:00,2026-02-04,Kering SA,Saint-Martin-de-May,36 Rue Jacques Deshaies,14320,FR,RWE AG,Stuttgart,Forststraße 167,70193,DE,24000,0.0,13.6,PAKKER,1,LOAD,False,7000.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S -,,,,,-99.0,99.0,
KDEFR-DSM8U,,KDEFR,10:00-19:00,2026-01-28,00:01-00:01,2026-01-29,SAP SE,Lübeck,Fischergrube 83,23552,DE,Airbus SE,Paris,15 Pl. Vendôme,75001,FR,888,0.0,0.0,FIBER CEMENT,1,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEFR-DSW26,,KDEFR,23:00-23:59,2026-02-06,16:00-23:59,2026-02-09,Airbus SE,Colombes,178 Rue des Renouillers,92700,FR,adidas AG,Kassel,Baumbachstraße 2,34119,DE,0,0.0,13.6,MØBLER,0,PLL,False,7100.0,NAESJ,DAP,IDDESIGN A/S LOGISTIKC.VEJLE,,,,,-99.0,99.0,
KDEFR-DRUJH,,KDEFR,08:00-14:00,2026-01-27,08:00-11:00,2026-01-28,E.ON SE,Stuttgart,Zur Uhlandshöhe 41,70188,DE,LVMH Moët Hennessy Louis Vuitton SE,Nancy,1 Rue Louis Majorelle,54000,FR,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
KDEFR-DROD5,,KDEFR,00:01-00:01,2026-01-30,07:00-15:30,2026-02-02,ThyssenKrupp AG,Bielefeld,Ravensberger Park 2,33607,DE,Airbus SE,Rambouillet,4 Pl. Jeanne d'Arc,78120,FR,24000,0.0,13.6,PAKKER,1,LOAD,False,7000.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S -,,,,,-99.0,99.0,
KDEFR-DRX2N,,KDEFR,00:01-23:59,2026-02-06,07:00-10:00,2026-02-09,BNP Paribas SA,Montpellier,1 Rue Beau Séjour,34090,FR,BMW AG,Harrislee,Industrieweg 27,24955,DE,286,0.0,0.4,UNSPECIFIED GOODS,1,PLL,False,3500.0,NAESJ,DAP,THE WHOLE COMPANY FOOD A/S,,,,,-99.0,99.0,
KDEFR-DR0VJ,,KDEFR,00:01-23:59,2026-01-26,00:01-23:59,2026-01-27,Carrefour SA,Villenave-d'Ornon,30 Rue de la Paix,33140,FR,Continental AG,Berlin,Ridbacher Str. 67b,12621,DE,7579,0.0,9.2,,46,PLL,False,1900.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEFR-DRG5U,,KDEFR,23:59-23:59,2026-02-02,15:00-23:59,2026-02-03,Bouygues SA,Auxerre,5 Bd Vauban,89000,FR,ThyssenKrupp AG,Lübeck,Fischergrube 83,23552,DE,6653,12.783,4.4,PINOT GRI VENETO CAS,11,PLL,False,1100.0,NAESJ,DAP,GS PHILIPSON WINE/POSTNORD,,,,,-99.0,99.0,
KDEFR-DS77D,,KDEFR,23:59-23:59,2026-01-28,16:00-16:00,2026-01-29,LVMH Moët Hennessy Louis Vuitton SE,Paris,15 Pl. Vendôme,75001,FR,Continental AG,Frankfurt am Main,Gebäude 529,60549,DE,2655,0.0,3.2,,12,PLL,False,3200.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEFR-DS5MD,,KDEFR,00:01-23:59,2026-01-31,00:01-23:59,2026-02-02,Linde plc,Frankfurt am Main,Bernhard-Grzimek-Allee 1,60316,DE,Danone S.A,Tours,18 Pl. François Sicard,37000,FR,29274,0.0,0.0,FIBER CEMENT,0,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEFR-DR3FU,,KDEFR,14:00-14:30,2026-01-29,07:00-14:30,2026-01-30,Continental AG,Freilassing,Sägewerkstraße 15,83395,DE,Carrefour SA,Blois,66 Av. de Châteaudun,41000,FR,1306,0.0,0.0,ECOLITE 600X109 BLÅT,558,CLL,False,900.0,NAESJ,DAP,PLASTMO A/S,,,,,-99.0,99.0,
KDEFR-DSD13,,KDEFR,13:00-13:00,2026-01-23,08:00-16:00,2026-01-26,Deutsche Post AG,Stuttgart,Forststraße 167,70193,DE,Sanofi S.A.,Auxerre,5 Bd Vauban,89000,FR,17294,17.792,8.8,GROFT MASKINOPVASKES,22,PLL,False,7500.0,NAESJ,DAP,GS AZELIS,,,,,-99.0,99.0,
KDEFR-DSVH4,,KDEFR,00:01-23:59,2026-01-23,00:01-23:59,2026-01-26,Daimler AG,Harrislee,Industrieweg 27,24955,DE,Air Liquide S.A,Cherbourg-en-Cotentin,23 Rue Gustave Féron,50100,FR,5966,0.0,13.2,,18,PLL,False,6000.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEFR-DSGW6,,KDEFR,08:00-08:00,2026-01-28,08:00-12:00,2026-01-29,Schneider Electric SE,Dunkerque,20 Rue Boilly,59430,FR,adidas AG,Hamburg,Glockengießerwall 5,20095,DE,611,10.91,2.7,FILTERANLÆG,2,PLT,False,3300.0,NAESJ,DAP,GRAM CLEAN AIR A/S,,,,,-99.0,99.0,
KDEFR-DRTSC,,KDEFR,00:01-23:59,2026-02-03,00:01-23:59,2026-02-04,Bouygues SA,Beauvoir,62 Rte du Mont Saint-Michel,50170,FR,Deutsche Post AG,Nürnberg,Bärenschanzstraße 72,90429,DE,4252,10.222,4.0,COOP IKKE-KLUMP TRÆF,10,PLL,False,4600.0,NAESJ,DAP,GS IMERYS INDUSTRIAL MINERALS DK,,,,,-99.0,99.0,
KDEFR-DRH13,,KDEFR,23:59-23:59,2026-01-30,23:59-23:59,2026-02-02,Hermès International SCA,Balma,2 Av. Antoine Parmentier,31130,FR,RWE AG,Hamburg,Glockengießerwall 5,20095,DE,0,0.0,13.6,MØBLER,0,PLL,False,7100.0,NAESJ,DAP,IDDESIGN A/S LOGISTIKC.VEJLE,,,,,-99.0,99.0,
KDEFR-DRQLF,,KDEFR,00:01-23:59,2026-02-06,00:01-23:59,2026-02-09,Vivendi SE,Saint-Herblain,1 Av. Alain Gerbault,44800,FR,ThyssenKrupp AG,Bielefeld,Ravensberger Park 2,33607,DE,1869,0.0,0.0,FIBER CEMENT,1,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEFR-DR1HB,,KDEFR,00:01-23:59,2026-02-06,00:01-23:59,2026-02-09,Allianz SE,Frankfurt am Main,Gebäude 529,60549,DE,Vinci SA,Nancy,1 Rue Louis Majorelle,54000,FR,3600,78.336,13.6,VENT DELE,1,LOAD,False,2400.0,NAESJ,DAP,ØLAND A/S,,,,,-99.0,99.0,
KDEFR-DSIAK,,KDEFR,00:01-23:59,2026-01-27,00:01-23:59,2026-01-28,Orange S.A.,Tours,18 Pl. François Sicard,37000,FR,adidas AG,Wuppertal,Kieler Str. 34,42107,DE,0,0.0,3.0,MØBLER,0,PLL,False,3700.0,NAESJ,DAP,"ILVA, VEJLE LOGISTIKCENTER",,,,,-99.0,99.0,
KDEFR-DRD3P,,KDEFR,00:01-23:59,2026-02-03,00:01-23:59,2026-02-04,Air Liquide S.A,Blois,66 Av. de Châteaudun,41000,FR,Mercedes-Benz Group AG,Nürnberg,Bärenschanzstraße 72,90429,DE,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
KDEFR-DSDDG,,KDEFR,00:01-23:59,2026-01-28,23:59-23:59,2026-01-29,Daimler AG,Hannover,Pelikanpl. 31,30177,DE,BNP Paribas SA,Saint-Martin-de-May,36 Rue Jacques Deshaies,14320,FR,11388,0.0,0.0,FIBER CEMENT,10,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEFR-DS1GF,,KDEFR,07:00-14:58,2026-01-28,14:30-16:00,2026-01-29,Airbus SE,Bordeaux,41 Rue Borie,33300,FR,BMW AG,München,Carl-Wery-Straße 39,81739,DE,172,0.0,0.0,BØJNING PVC 75 MM 45,115,CLL,False,600.0,NAESJ,DAP,PLASTMO A/S,,,,,-99.0,99.0,
KDEFR-DSKKF,,KDEFR,00:01-00:01,2026-02-05,06:00-16:00,2026-02-06,Bayer AG,Berlin,Im Spektefeld 32-34,13589,DE,Vinci SA,Montpellier,1 Rue Beau Séjour,34090,FR,1661,0.0,3.3,BARA BRA CASE23 M,8,PLL,False,1400.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEFR-DRL9W,,KDEFR,00:01-23:59,2026-02-03,00:01-23:59,2026-02-04,Airbus SE,Paris,22 Rue des Alouettes,75019,FR,Volkswagen AG,Bergen auf Rügen,Bahnhofstraße 65,18528,DE,0,0.0,13.6,MØBLER,0,PLL,False,7100.0,NAESJ,DAP,IDDESIGN A/S LOGISTIKC.VEJLE,,,,,-99.0,99.0,
KDEFR-DSA9M,,KDEFR,07:00-15:00,2026-02-02,07:00-15:00,2026-02-03,Merck KGaA,Hamburg,Glockengießerwall 5,20095,DE,Bouygues SA,Nancy,1 Rue Louis Majorelle,54000,FR,14000,93.5,13.6,PLAST GRANULAT,34,LOAD,False,3200.0,NAESJ,DAP,GERRESHEIMER VAERLOESE A/S,,,,,-99.0,99.0,
KDEGR-DS8OD,,KDEGR,00:01-23:59,2026-01-30,00:01-23:59,2026-02-02,Coca-Cola Hellenic Bottling Company,Alimos,Leof. Kalamakiou 67,174 55,GR,Mercedes-Benz Group AG,Bielefeld,Ravensberger Park 2,33607,DE,14133,73.216,13.6,MAGNESIUM OXIDE,22,BAG,False,2200.0,NAESJ,DAP,TOPSOE A/S - CVEJ,,,,,-99.0,99.0,
KDEGR-DR0SH,,KDEGR,07:00-14:00,2026-02-05,07:00-15:00,2026-02-09,Jumbo SA,Volos,Iolkou 143,383 33,GR,Linde plc,Dresden,Görlitzer Str. 21-25,01099,DE,24000,0.0,13.6,PAKKER,1,LOAD,False,7000.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S -,,,,,-99.0,99.0,
HAY01-ABLI9,,KDEGR,23:00-23:59,2026-01-26,23:59-23:59,2026-01-28,SAP SE,Frankfurt am Main,Gebäude 529,60549,DE,Coca-Cola Hellenic Bottling Company,Alimos,Leof. Kalamakiou 67,174 55,GR,1675,30.1,9.4,PALISSADE,17,PLT,False,2600.0,NAESJ,DAP,BTK HVIDOVRE,,,,,-99.0,99.0,
KDEGR-DR1EO,,KDEGR,19:00-19:00,2026-01-27,15:00-15:00,2026-01-29,OTE Group,Giannitsa,Pastra 2,581 00,GR,RWE AG,Freiburg im Breisgau,Hugstetter Str. 55,79106,DE,2123,3.6,0.0,UNSPECIFIED GOODS,1,PLL,False,3000.0,NAESJ,DAP,DLH A/S,,,,,-99.0,99.0,
KDEGR-DSQ2X,,KDEGR,00:01-23:59,2026-01-30,00:01-23:59,2026-02-02,Motor Oil Hellas,Vironia,7784+P5,620 43,GR,Deutsche Post AG,München,Carl-Wery-Straße 39,81739,DE,0,0.0,2.4,GAVE ARTIKLER,6,PLL,False,1500.0,NAESJ,DAP,DSV,,,,,-99.0,99.0,
KDEGR-DRSP9,,KDEGR,23:59-23:59,2026-02-05,08:00-10:00,2026-02-09,Mytilineos SA,Genisea,Epar.Od. Vafeikon-Avdiron 176,670 64,GR,Deutsche Post AG,Dresden,Görlitzer Str. 21-25,01099,DE,319,0.0,0.5,,2,PLL,False,2300.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEGR-DS06I,,KDEGR,00:01-23:59,2026-01-28,00:01-23:59,2026-01-30,Alpha Bank,Kastoria,Ioannou Valala 8,521 00,GR,RWE AG,Stuttgart,Zur Uhlandshöhe 41,70188,DE,1440,0.0,4.5,ARK 394X540  BC90X,9,PLL,False,1200.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEGR-DR2XP,,KDEGR,07:00-15:00,2026-01-30,08:00-14:00,2026-02-02,Continental AG,Berlin,Pariser Platz,10117,DE,Attica Group,Vironia,7784+P5,620 43,GR,11159,20.465,6.0,FAXE KONDI PINK 0KAL,15,PLL,False,2200.0,NAESJ,DAP,ROYAL UNIBREW A/S,,,,,-99.0,99.0,
KDEGR-DRJQO,,KDEGR,07:00-15:00,2026-01-27,07:00-15:00,2026-01-29,SAP SE,Stuttgart,Forststraße 167,70193,DE,Alpha Bank,Trikala,Ipsilantou,421 00,GR,9361,0.0,13.6,E29270 KAMMERJUNKERE,59,PLL,False,6000.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEGR-DSJ86,,KDEGR,00:01-23:59,2026-02-06,00:01-23:59,2026-02-09,Deutsche Telekom AG,Freiburg im Breisgau,Hugstetter Str. 55,79106,DE,Mytilineos SA,Ioannina,Akadimias 4,453 32,GR,5369,0.0,2.8,MEL/GRYN,7,EUR,False,4500.0,NAESJ,DAP,DSV ROAD A S,,,,,-99.0,99.0,
NAWDS-Z1450,,KDEGR,00:01-23:59,2026-02-06,00:01-00:01,2026-02-09,Allianz SE,Stuttgart,Forststraße 167,70193,DE,Sarantis Group,Tripoli,Pl. Areos 2,221 32,GR,30743,48.52,13.6,FAXE 10% CAN 6P S 72,32,PLL,False,1800.0,NAESJ,DAP,FAXE FÆRDIGVARELAGER,,,,,-99.0,99.0,
KDEGR-DR4P1,,KDEGR,23:59-23:59,2026-01-28,23:59-23:59,2026-01-30,Daimler AG,Fehmarn,Mummendorfer Weg 7,23769,DE,GEK Terna,Tichero,Agiou Ioannou Prodromou,680 03,GR,6150,8.875,3.2,ØKO ÄM CHARDONNAY CH,8,PLL,False,1000.0,NAESJ,DAP,GLOBUS WINE A/S,,,,,-99.0,99.0,
KDEGR-DROPV,,KDEGR,23:59-23:59,2026-01-30,23:59-23:59,2026-02-02,Viohalco SA,Thira,Erithrou Stavrou,847 00,GR,Mercedes-Benz Group AG,Stuttgart,Forststraße 167,70193,DE,0,0.0,13.6,MØBLER,0,PLL,False,7100.0,NAESJ,DAP,IDDESIGN A/S LOGISTIKC.VEJLE,,,,,-99.0,99.0,
KDEGR-DRCCG,,KDEGR,10:00-19:00,2026-02-03,10:00-10:00,2026-02-05,Daimler AG,Leipzig,Menckestraße 23,04155,DE,Mytilineos SA,Zakinthos,Unnamed Road,290 92,GR,39,0.0,0.0,TAGRENDE PVC NR. 11,138,CLL,False,1200.0,NAESJ,DAP,PLASTMO A/S,,,,,-99.0,99.0,
KDEGR-DRS4Z,,KDEGR,23:59-23:59,2026-02-03,23:59-23:59,2026-02-05,Motor Oil Hellas,Ioannina,Akadimias 4,453 32,GR,ZF Friedrichshafen AG,Fehmarn,Mummendorfer Weg 7,23769,DE,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
NAWHO-0FPTE,,KDEGR,08:00-14:00,2026-02-04,12:00-16:00,2026-02-06,BASF SE,Freilassing,Sägewerkstraße 15,83395,DE,Coca-Cola Hellenic Bottling Company,Komotini,Frouriou 17,691 00,GR,1630,0.0,2.0,EMBALLAGE,5,PLL,False,1000.0,NAESJ,DAP,STOK EMBALLAGE K/S,,,,,-99.0,99.0,
KDEGR-DROA6,,KDEGR,18:30-18:30,2026-02-03,08:00-15:00,2026-02-05,OTE Group,"Spetson,",662,661 00,GR,adidas AG,Heinersbrück,Tagesanlagen Jänschwalde,03185,DE,786,0.0,1.2,UNSPECIFIED GOODS,3,PLL,False,2800.0,NAESJ,DAP,GS/VALSEMØLLEN AF 1899 A/S/VALSEMØ,,,,,-99.0,99.0,
KDEGR-DR4XA,,KDEGR,00:01-23:59,2026-01-29,00:01-23:59,2026-02-02,Sarantis Group,Kastoria,Ioannou Valala 8,521 00,GR,Linde plc,München,Pasinger Bahnhofspl. 5,81241,DE,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
HAY01-AB0E3,,KDEGR,00:01-23:59,2026-02-03,00:01-08:30,2026-02-05,Volkswagen AG,Bielefeld,Ravensberger Park 2,33607,DE,Alpha Bank,Xeropotamos,Menelaou 45,713 04,GR,1000,20.0,5.1,FURNITURE,9,PLT,False,1900.0,NAESJ,DAP,BTK,,,,,-99.0,99.0,
CTHO1-46ZBT,,KDEGR,21:00-23:59,2026-01-28,23:00-23:59,2026-01-30,Piraeus Bank,Volos,Iolkou 143,383 33,GR,Continental AG,München,Pasinger Bahnhofspl. 5,81241,DE,1257,11.595,2.8,FOLIEFORM,12,PLL,False,2700.0,NAESJ,DAP,PLUS PACK AS,,,,,-99.0,99.0,
KDEGR-DR3JZ,,KDEGR,00:01-23:59,2026-01-30,00:01-23:59,2026-02-02,Siemens AG,Bielefeld,Ravensberger Park 2,33607,DE,Eurobank Ergasias,Genisea,Epar.Od. Vafeikon-Avdiron 176,670 64,GR,5980,0.0,4.8,TOILETARTIKLER,48,EUR,False,1800.0,NAESJ,DAP,NORDIC BEAUTY COMPANY APS,,,,,-99.0,99.0,
KDEGR-DRRHH,,KDEGR,20:30-23:59,2026-01-28,10:00-10:00,2026-01-30,BASF SE,Nürnberg,Bärenschanzstraße 72,90429,DE,Piraeus Bank,Peristeri,Karatheodori 1,121 34,GR,15000,38.016,13.2,RODALON,33,EUR,False,2400.0,NAESJ,DAP,BRENNTAG NORDIC A/S,,,,,-99.0,99.0,
KDEGR-DRQKB,,KDEGR,00:01-23:59,2026-01-27,00:01-23:59,2026-01-29,Henkel AG & Co. KGaA,Leinefelde-Worbis,Zentraler Pl. 2,37327,DE,OTE Group,Zakinthos,Unnamed Road,290 92,GR,7373,0.0,0.0,FIBER CEMENT,4,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEGR-DRC4Q,,KDEGR,00:01-23:59,2026-02-03,00:01-23:59,2026-02-05,Linde plc,Leipzig,Menckestraße 23,04155,DE,Piraeus Bank,Athina,Pirrou 38,116 33,GR,0,0.0,1.6,GAVE ARTIKLER,4,PLL,False,1400.0,NAESJ,DAP,DSV,,,,,-99.0,99.0,
KDEGR-DSC8S,,KDEGR,08:00-12:00,2026-01-28,07:00-15:00,2026-01-30,OTE Group,Lavrio,Βασιλέως Γεωργίου 12,195 00,GR,Continental AG,Nürnberg,Bärenschanzstraße 72,90429,DE,4833,0.0,5.2,EMBALLAGE,13,PLL,False,3600.0,NAESJ,DAP,STOK EMBALLAGE K/S,,,,,-99.0,99.0,
KDEGR-DRE5X,,KDEGR,00:01-23:59,2026-02-04,00:01-23:59,2026-02-06,Daimler AG,Freilassing,Sägewerkstraße 15,83395,DE,Piraeus Bank,Alimos,Leof. Kalamakiou 67,174 55,GR,8598,0.0,12.0,,8,PLL,False,2000.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEGR-DSR0G,,KDEGR,22:00-23:59,2026-01-29,10:00-19:00,2026-02-02,GEK Terna,Kozani,Zisi Giachnika 34-36,501 00,GR,RWE AG,Stuttgart,Zur Uhlandshöhe 41,70188,DE,0,0.0,13.5,,0,PLL,False,2000.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEGR-DSRCF,,KDEGR,07:00-15:00,2026-01-27,07:00-12:00,2026-01-29,Henkel AG & Co. KGaA,Leipzig,Menckestraße 23,04155,DE,Eurobank Ergasias,Artemis,Rodopis 1,190 16,GR,901,0.0,0.8,UNSPECIFIED GOODS,8,QPL,False,3400.0,NAESJ,DAP,GS/LMC DK C/O/LANTMÄNNEN CEREALIA,,,,,-99.0,99.0,
KDEGR-DR9PS,,KDEGR,00:01-23:59,2026-02-05,23:59-23:59,2026-02-09,Sarantis Group,Θεσσαλονίκη,Perikleous 35,562 24,GR,Bayer AG,Hannover,Pelikanpl. 31,30177,DE,2600,0.0,2.2,GRANBY BOX,5,CLL,False,1500.0,NAESJ,DAP,GRANBY PACK (STAND TRAILER),,,,,-99.0,99.0,
KDEGR-DRMPD,,KDEGR,00:01-23:59,2026-02-03,00:01-09:00,2026-02-05,GEK Terna,"Spetson,",662,661 00,GR,BASF SE,Konz,Saar-Mosel-Platz 2,54329,DE,0,0.0,1.6,GAVE ARTIKLER,4,PLL,False,1400.0,NAESJ,DAP,DSV,,,,,-99.0,99.0,
NAWHO-0G219,,KDEGR,00:01-23:59,2026-01-28,00:01-23:59,2026-01-30,BMW AG,Harrislee,Industrieweg 27,24955,DE,GEK Terna,Trikala,Ipsilantou,421 00,GR,715,0.0,2.4,EMBALLAGE,6,PLL,False,1400.0,NAESJ,DAP,STOK EMBALLAGE K/S,,,,,-99.0,99.0,
